2020-05-15
21:26:17.129902400
Data/J90/
 BRANCHEMENT STATIQUE 
 Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_14_8.rcp | 300.00098 | 254062 | -1 | 50634 | 300.0001 | 111767 | -1 | 201464 |  
j90_14_9.rcp | 300.00034 | 163144 | -1 | 63239 | 300.00208 | 104774 | -1 | 216696 |  
j90_14_10.rcp | 300.0008 | 196034 | -1 | 48983 | 300.003 | 119810 | -1 | 151109 |  
j90_15_1.rcp | 31.589108 | 18696 | 76 | 0 | 23.995296 | 18696 | 76 | 41 |  
j90_15_2.rcp | 0.1376781 | 82 | 71 | 0 | 0.14497219 | 82 | 71 | 41 |  
j90_15_3.rcp | 0.1067296 | 60 | 82 | 4 | 0.0870436 | 54 | 82 | 23 |  
j90_15_4.rcp | 0.0521503 | 27 | 92 | 0 | 0.0446148 | 27 | 92 | 2 |  
j90_15_5.rcp | 0.1282162 | 54 | 93 | 8 | 0.124456 | 54 | 93 | 35 |  
j90_15_6.rcp | 300.00098 | 209076 | -1 | 21855 | 300.00272 | 180326 | -1 | 183487 |  
j90_15_7.rcp | 0.075124495 | 44 | 82 | 0 | 0.0646642 | 44 | 82 | 10 |  
j90_15_8.rcp | 113.47517 | 66291 | 82 | 5948 | 79.13785 | 52049 | 82 | 12692 |  
j90_15_9.rcp | 0.0988398 | 54 | 83 | 2 | 0.0774313 | 54 | 83 | 4 |  
j90_15_10.rcp | 300.0006 | 177790 | -1 | 8110 | 300.00162 | 227490 | -1 | 51078 |  
j90_16_1.rcp | 0.0476857 | 32 | 85 | 0 | 0.0360744 | 32 | 85 | 1 |  
j90_16_2.rcp | 0.0518991 | 32 | 71 | 0 | 0.0389291 | 32 | 71 | 0 |  
j90_16_3.rcp | 0.0586735 | 35 | 73 | 0 | 0.0435577 | 35 | 73 | 3 |  
j90_16_4.rcp | 0.0531063 | 34 | 69 | 0 | 0.0401114 | 34 | 69 | 2 |  
j90_16_5.rcp | 0.0454682 | 33 | 71 | 0 | 0.0361931 | 33 | 71 | 1 |  
j90_16_6.rcp | 0.0399733 | 30 | 74 | 0 | 0.0276075 | 30 | 74 | 0 |  
j90_16_7.rcp | 0.0525425 | 39 | 65 | 2 | 0.0380445 | 39 | 65 | 2 |  
j90_16_8.rcp | 0.0617894 | 35 | 71 | 0 | 0.0440893 | 35 | 71 | 0 |  
j90_16_9.rcp | 0.0462627 | 34 | 66 | 0 | 0.0356127 | 34 | 66 | 0 |  
j90_16_10.rcp | 0.0520465 | 34 | 71 | 0 | 0.040588 | 34 | 71 | 0 |  
j90_17_1.rcp | 300.00055 | 530762 | -1 | 1461263 | 300.00266 | 344748 | -1 | 1053876 |  
j90_17_2.rcp | 300.0008 | 992287 | -1 | 1156415 | 300.00046 | 758394 | -1 | 1728868 |  
j90_17_3.rcp | 300.00024 | 1503801 | -1 | 543089 | 300.00006 | 960137 | -1 | 906765 |  
j90_17_4.rcp | 5.8457236 | 13863 | 94 | 29890 | 8.166956 | 11793 | 94 | 33468 |  
j90_17_5.rcp | 0.0379778 | 57 | 113 | 54 | 0.0272114 | 57 | 113 | 89 |  
j90_17_6.rcp | 300.0001 | 1264203 | -1 | 2006929 | 300.00024 | 868556 | -1 | 1518480 |  
j90_17_7.rcp | 300.00015 | 1496055 | -1 | 1274598 | 300.00024 | 1240266 | -1 | 1506781 |  
j90_17_8.rcp | 300.00037 | 808696 | -1 | 903551 | 300.00095 | 584446 | -1 | 966069 |  
j90_17_9.rcp | 300.00034 | 917090 | -1 | 1993174 | 300.0004 | 819351 | -1 | 1181110 |  
j90_17_10.rcp | 300.0001 | 1178923 | -1 | 641027 | 300.00095 | 619092 | -1 | 1257478 |  
j90_18_1.rcp | 0.0098047 | 35 | 101 | 18 | 0.0091414 | 35 | 101 | 24 |  
j90_18_2.rcp | 0.011058 | 38 | 94 | 22 | 0.0156203 | 38 | 94 | 40 |  
j90_18_3.rcp | 0.0105296 | 37 | 83 | 15 | 0.0112464 | 37 | 83 | 24 |  
j90_18_4.rcp | 0.0106013 | 36 | 98 | 12 | 0.0088355 | 36 | 98 | 21 |  
j90_18_5.rcp | 1.4652599 | 3474 | 90 | 5385 | 1.8015558 | 3474 | 90 | 8335 |  
j90_18_6.rcp | 0.0112568 | 37 | 83 | 15 | 0.0118367 | 37 | 83 | 24 |  
j90_18_7.rcp | 0.0109875 | 31 | 73 | 21 | 0.0100538 | 31 | 73 | 29 |  
j90_18_8.rcp | 0.0115439 | 49 | 92 | 21 | 0.0107272 | 49 | 92 | 34 |  
j90_18_9.rcp | 0.013492 | 59 | 79 | 11 | 0.0123238 | 59 | 79 | 33 |  
j90_18_10.rcp | 0.0093108 | 37 | 94 | 10 | 0.0099051 | 37 | 94 | 17 |  
j90_19_1.rcp | 0.0086684 | 39 | 98 | 6 | 0.0105646 | 39 | 98 | 11 |  
j90_19_2.rcp | 0.0093215 | 36 | 83 | 9 | 0.0081568 | 36 | 83 | 13 |  
j90_19_3.rcp | 0.0073474 | 37 | 89 | 1 | 0.0069935 | 37 | 89 | 5 |  
j90_19_4.rcp | 0.0104424 | 37 | 77 | 11 | 0.0107514 | 37 | 77 | 17 |  
j90_19_5.rcp | 0.008468 | 42 | 66 | 3 | 0.0074934 | 42 | 66 | 4 |  
j90_19_6.rcp | 0.0091492 | 39 | 136 | 7 | 0.0087523 | 39 | 136 | 15 |  
j90_19_7.rcp | 0.0077961 | 37 | 66 | 3 | 0.0071418 | 37 | 66 | 9 |  
j90_19_8.rcp | 0.0100558 | 41 | 91 | 4 | 0.0074479 | 41 | 91 | 10 |  
j90_19_9.rcp | 0.0087445 | 32 | 121 | 3 | 0.0072409 | 32 | 121 | 8 |  
j90_19_10.rcp | 0.0092488 | 39 | 85 | 2 | 0.0076958 | 39 | 85 | 7 |  
j90_20_1.rcp | 0.0059623 | 31 | 85 | 3 | 0.005267 | 31 | 85 | 4 |  
j90_20_2.rcp | 0.006188 | 32 | 76 | 5 | 0.0059732 | 32 | 76 | 7 |  
j90_20_3.rcp | 0.0077703 | 33 | 86 | 0 | 0.0074309 | 33 | 86 | 0 |  
j90_20_4.rcp | 0.0066429 | 36 | 86 | 2 | 0.0057862 | 36 | 86 | 7 |  
j90_20_5.rcp | 0.0084988 | 38 | 88 | 0 | 0.0063093 | 38 | 88 | 1 |  
j90_20_6.rcp | 0.0068309 | 32 | 83 | 1 | 0.0059208 | 32 | 83 | 2 |  
j90_20_7.rcp | 0.008425 | 34 | 82 | 1 | 0.0059814 | 34 | 82 | 1 |  
j90_20_8.rcp | 0.0090993 | 37 | 85 | 4 | 0.0074117 | 37 | 85 | 5 |  
j90_20_9.rcp | 0.0062316 | 31 | 76 | 3 | 0.0048567 | 31 | 76 | 4 |  
j90_20_10.rcp | 0.0064173 | 38 | 89 | 4 | 0.0069453 | 38 | 89 | 5 |  
j90_21_1.rcp | 300.00006 | 558944 | -1 | 1344938 | 300.00046 | 159272 | -1 | 519931 |  
j90_21_2.rcp | 300.00342 | 427462 | -1 | 332584 | 300.00323 | 95709 | -1 | 376924 |  
j90_21_3.rcp | 300.0014 | 388271 | -1 | 668726 | 300.00015 | 107333 | -1 | 278842 |  
j90_21_4.rcp | 300.00052 | 188435 | -1 | 447019 | 300.00165 | 104295 | -1 | 421339 |  
j90_21_5.rcp | 300.00137 | 492805 | -1 | 648701 | 300.00937 | 106197 | -1 | 318622 |  
j90_21_6.rcp | 300.0003 | 443259 | -1 | 437366 | 300.00662 | 84856 | -1 | 536052 |  
j90_21_7.rcp | 300.00345 | 229226 | -1 | 496615 | 300.0008 | 97185 | -1 | 393244 |  
j90_21_8.rcp | 300.00208 | 650572 | -1 | 669278 | 300.0016 | 172755 | -1 | 484975 |  
j90_21_9.rcp | 300.00128 | 223073 | -1 | 788873 | 300.02567 | 46518 | -1 | 315628 |  
j90_21_10.rcp | 300.0001 | 230946 | -1 | 414853 | 300.0002 | 143400 | -1 | 439714 |  
j90_22_1.rcp | 300.00015 | 546804 | -1 | 97743 | 300.0002 | 623479 | -1 | 250255 |  
j90_22_2.rcp | 17.11369 | 18425 | 85 | 7693 | 16.685886 | 18321 | 85 | 10626 |  
j90_22_3.rcp | 300.0005 | 368780 | -1 | 44170 | 300.00067 | 254812 | -1 | 499124 |  
j90_22_4.rcp | 2.4364514 | 2589 | 96 | 1664 | 2.4007027 | 2589 | 96 | 3260 |  
j90_22_5.rcp | 0.0474506 | 59 | 96 | 12 | 0.0620809 | 59 | 96 | 109 |  
j90_22_6.rcp | 2.156461 | 3498 | 71 | 357 | 1.9126178 | 3498 | 71 | 641 |  
j90_22_7.rcp | 2.1430967 | 2737 | 90 | 822 | 2.268233 | 2737 | 90 | 2611 |  
j90_22_8.rcp | 300.0001 | 586436 | -1 | 38034 | 300.00006 | 603790 | -1 | 497174 |  
j90_22_9.rcp | 300.0004 | 563984 | -1 | 81873 | 300.00107 | 509803 | -1 | 154958 |  
j90_22_10.rcp | 300.0003 | 563864 | -1 | 147445 | 300.00046 | 396256 | -1 | 394840 |  
j90_23_1.rcp | 0.0209943 | 26 | 90 | 5 | 0.0226401 | 26 | 90 | 11 |  
j90_23_2.rcp | 0.0262874 | 36 | 84 | 1 | 0.0214118 | 36 | 84 | 3 |  
j90_23_3.rcp | 0.0318727 | 34 | 116 | 5 | 0.02689 | 34 | 116 | 14 |  
j90_23_4.rcp | 0.0921716 | 151 | 85 | 9 | 0.0821463 | 151 | 85 | 15 |  
j90_23_5.rcp | 0.0293225 | 34 | 95 | 4 | 0.0244909 | 34 | 95 | 12 |  
j90_23_6.rcp | 0.0308905 | 35 | 87 | 4 | 0.025594 | 35 | 87 | 9 |  
j90_23_7.rcp | 0.0354403 | 49 | 77 | 2 | 0.0278444 | 49 | 77 | 6 |  
j90_23_8.rcp | 0.0315541 | 46 | 92 | 0 | 0.0292185 | 46 | 92 | 1 |  
j90_23_9.rcp | 0.0352181 | 36 | 126 | 2 | 0.0304285 | 36 | 126 | 11 |  
j90_23_10.rcp | 0.026978 | 35 | 87 | 6 | 0.0227077 | 35 | 87 | 12 |  
j90_24_1.rcp | 0.0203663 | 32 | 84 | 0 | 0.015907 | 32 | 84 | 1 |  
j90_24_2.rcp | 0.0240191 | 30 | 92 | 2 | 0.0179284 | 30 | 92 | 3 |  
j90_24_3.rcp | 0.0170687 | 30 | 69 | 0 | 0.0138634 | 30 | 69 | 0 |  
j90_24_4.rcp | 0.0209917 | 32 | 81 | 0 | 0.0182988 | 32 | 81 | 1 |  
j90_24_5.rcp | 0.0216722 | 38 | 85 | 0 | 0.0167201 | 38 | 85 | 0 |  
j90_24_6.rcp | 0.0224117 | 37 | 79 | 1 | 0.0175368 | 37 | 79 | 2 |  
j90_24_7.rcp | 0.0175817 | 30 | 87 | 0 | 0.0139275 | 30 | 87 | 0 |  
j90_24_8.rcp | 0.0216371 | 28 | 88 | 1 | 0.017427 | 28 | 88 | 1 |  
j90_24_9.rcp | 0.0197532 | 30 | 80 | 3 | 0.0149839 | 30 | 80 | 3 |  
j90_24_10.rcp | 0.0185344 | 33 | 89 | 0 | 0.015064501 | 33 | 89 | 0 |  
j90_25_1.rcp | 300.00012 | 1110140 | -1 | 51350 | 300.00385 | 131634 | -1 | 115421 |  
j90_25_2.rcp | 300.0003 | 607962 | -1 | 194242 | 300.04422 | 230131 | -1 | 184840 |  
j90_25_3.rcp | 300.0004 | 535011 | -1 | 71199 | 300.0177 | 56127 | -1 | 192124 |  
j90_25_4.rcp | 300.00037 | 654157 | -1 | 84019 | 300.0174 | 58196 | -1 | 191300 |  
j90_25_5.rcp | 300.00006 | 610233 | -1 | 86275 | 300.0002 | 105667 | -1 | 302162 |  
j90_25_6.rcp | 300.0002 | 559619 | -1 | 71251 | 300.00012 | 157111 | -1 | 302253 |  
j90_25_7.rcp | 300.00006 | 972949 | -1 | 7 | 300.00095 | 67012 | -1 | 285990 |  
j90_25_8.rcp | 300.00134 | 483654 | -1 | 32390 | 300.0005 | 254463 | -1 | 85664 |  
j90_25_9.rcp | 300.00006 | 769778 | -1 | 9366 | 300.01172 | 88046 | -1 | 224930 |  
j90_25_10.rcp | 300.00156 | 404737 | -1 | 64500 | 300.00214 | 87549 | -1 | 177018 |  
j90_26_1.rcp | 300.00018 | 322066 | -1 | 58478 | 300.00012 | 185964 | -1 | 335214 |  
j90_26_2.rcp | 300.00143 | 206941 | -1 | 141272 | 300.0007 | 137852 | -1 | 341318 |  
j90_26_3.rcp | 300.00177 | 233516 | -1 | 118349 | 300.00165 | 161640 | -1 | 175527 |  
