2020-05-16
 10:19:56.445164600
Data/KSD15/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j30_20_7.rcp | 2.0E-4 | 8 | 453 | 0 | 2.35E-4 | 8 | 453 | 0 |  
j30_20_8.rcp | 2.428E-4 | 8 | 559 | 0 | 2.494E-4 | 8 | 559 | 0 |  
j30_20_9.rcp | 2.236E-4 | 10 | 286 | 0 | 2.969E-4 | 10 | 286 | 0 |  
j30_20_10.rcp | 2.558E-4 | 10 | 403 | 0 | 2.674E-4 | 10 | 403 | 0 |  
j30_21_1.rcp | 300.00006 | 2666371 | -1 | 4260422 | 300.00006 | 2620848 | -1 | 4130243 |  
j30_21_2.rcp | 0.0042135 | 30 | 284 | 28 | 0.0034629 | 30 | 284 | 29 |  
j30_21_3.rcp | 0.0447144 | 558 | 762 | 153 | 0.0600436 | 558 | 762 | 162 |  
j30_21_4.rcp | 0.0065293 | 59 | 385 | 24 | 0.0100265 | 59 | 385 | 55 |  
j30_21_5.rcp | 0.0041947 | 46 | 636 | 8 | 0.0086284 | 46 | 636 | 43 |  
j30_21_6.rcp | 0.0025441 | 30 | 370 | 24 | 0.0045341 | 30 | 370 | 47 |  
j30_21_7.rcp | 0.0569761 | 949 | 586 | 347 | 0.0566469 | 949 | 586 | 318 |  
j30_21_8.rcp | 300.00015 | 2642343 | -1 | 4899825 | 300.00024 | 2274079 | -1 | 4348419 |  
j30_21_9.rcp | 300.00003 | 6945641 | -1 | 6950919 | 300.00034 | 6065607 | -1 | 5498291 |  
j30_21_10.rcp | 300.00003 | 3484358 | -1 | 3377147 | 300.00012 | 2605569 | -1 | 3422500 |  
j30_22_1.rcp | 0.0838991 | 8 | 352 | 1 | 8.372E-4 | 8 | 352 | 1 |  
j30_22_2.rcp | 5.818E-4 | 11 | 309 | 0 | 5.393E-4 | 11 | 309 | 0 |  
j30_22_3.rcp | 5.32E-4 | 11 | 635 | 0 | 5.094E-4 | 11 | 635 | 0 |  
j30_22_4.rcp | 5.651E-4 | 9 | 328 | 0 | 0.0035206 | 9 | 328 | 2 |  
j30_22_5.rcp | 0.0010795 | 20 | 320 | 2 | 0.0010402 | 20 | 320 | 3 |  
j30_22_6.rcp | 7.638E-4 | 9 | 507 | 2 | 7.353E-4 | 9 | 507 | 4 |  
j30_22_7.rcp | 0.0010979 | 10 | 334 | 2 | 8.57E-4 | 10 | 334 | 5 |  
j30_22_8.rcp | 0.0011607 | 9 | 460 | 2 | 6.286E-4 | 9 | 460 | 2 |  
j30_22_9.rcp | 8.383E-4 | 10 | 495 | 3 | 6.678E-4 | 10 | 495 | 4 |  
j30_22_10.rcp | 6.455E-4 | 9 | 409 | 1 | 0.0050884 | 9 | 409 | 2 |  
j30_23_1.rcp | 7.267E-4 | 9 | 544 | 0 | 7.793E-4 | 9 | 544 | 1 |  
j30_23_2.rcp | 6.126E-4 | 9 | 503 | 0 | 5.265E-4 | 9 | 503 | 0 |  
j30_23_3.rcp | 8.243E-4 | 10 | 385 | 1 | 8.44E-4 | 10 | 385 | 1 |  
j30_23_4.rcp | 0.0046054 | 64 | 461 | 24 | 0.0065193 | 64 | 461 | 44 |  
j30_23_5.rcp | 7.789E-4 | 10 | 363 | 4 | 9.046E-4 | 10 | 363 | 4 |  
j30_23_6.rcp | 7.832E-4 | 10 | 302 | 0 | 6.73E-4 | 10 | 302 | 0 |  
j30_23_7.rcp | 0.0012226 | 9 | 535 | 0 | 0.0020076 | 9 | 535 | 6 |  
j30_23_8.rcp | 3.999E-4 | 8 | 384 | 0 | 3.634E-4 | 8 | 384 | 0 |  
j30_23_9.rcp | 0.0160767 | 305 | 477 | 9 | 0.0208788 | 305 | 477 | 12 |  
j30_23_10.rcp | 7.561E-4 | 10 | 518 | 1 | 7.099E-4 | 10 | 518 | 2 |  
j30_24_1.rcp | 5.095E-4 | 9 | 432 | 0 | 6.743E-4 | 9 | 432 | 0 |  
j30_24_2.rcp | 0.0054987 | 136 | 278 | 0 | 0.0064668 | 136 | 278 | 0 |  
j30_24_3.rcp | 0.0426069 | 508 | 458 | 47 | 0.0439732 | 508 | 458 | 48 |  
j30_24_4.rcp | 6.19E-4 | 10 | 411 | 0 | 6.236E-4 | 10 | 411 | 0 |  
j30_24_5.rcp | 5.556E-4 | 8 | 613 | 1 | 5.733E-4 | 8 | 613 | 1 |  
j30_24_6.rcp | 6.875E-4 | 8 | 465 | 0 | 5.01E-4 | 8 | 465 | 0 |  
j30_24_7.rcp | 6.719E-4 | 10 | 511 | 1 | 6.165E-4 | 10 | 511 | 1 |  
j30_24_8.rcp | 9.574E-4 | 10 | 309 | 0 | 6.447E-4 | 10 | 309 | 0 |  
j30_24_9.rcp | 5.158E-4 | 11 | 508 | 0 | 5.783E-4 | 11 | 508 | 0 |  
j30_24_10.rcp | 5.746E-4 | 9 | 405 | 0 | 5.561E-4 | 9 | 405 | 0 |  
j30_25_1.rcp | 300.0001 | 2515306 | -1 | 1588281 | 300.00006 | 2337085 | -1 | 1772513 |  
j30_25_2.rcp | 300.00006 | 2068815 | -1 | 2562887 | 300.00006 | 1882079 | -1 | 2546730 |  
j30_25_3.rcp | 300.00003 | 3047928 | -1 | 580193 | 300.00003 | 2810592 | -1 | 1106888 |  
j30_25_4.rcp | 45.874893 | 289472 | 574 | 317807 | 53.527313 | 289472 | 574 | 325145 |  
j30_25_5.rcp | 300.00003 | 2237777 | -1 | 1922611 | 300.00015 | 2109570 | -1 | 1543282 |  
j30_25_6.rcp | 300.00006 | 1881105 | -1 | 1551137 | 300.00015 | 1674882 | -1 | 1435922 |  
