2020-05-21
 18:15:45.849369500
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_23_4.rcp | 0.10486 | 151 | 85 | 9 | 0.10275391 | 151 | 85 | 15 |  
j90_23_5.rcp | 0.0292054 | 34 | 95 | 4 | 0.0290086 | 34 | 95 | 12 |  
j90_23_6.rcp | 0.0379926 | 35 | 87 | 4 | 0.0311286 | 35 | 87 | 10 |  
j90_23_7.rcp | 0.0603722 | 49 | 77 | 2 | 0.0320117 | 49 | 77 | 6 |  
j90_23_8.rcp | 0.0362235 | 46 | 92 | 0 | 0.0283582 | 46 | 92 | 1 |  
j90_23_9.rcp | 0.0390476 | 36 | 126 | 2 | 0.0356006 | 36 | 126 | 11 |  
j90_23_10.rcp | 0.0336407 | 35 | 87 | 6 | 0.0288438 | 35 | 87 | 12 |  
j90_24_1.rcp | 0.0258366 | 32 | 84 | 0 | 0.0262358 | 32 | 84 | 1 |  
j90_24_2.rcp | 0.0372626 | 30 | 92 | 2 | 0.0214188 | 30 | 92 | 3 |  
j90_24_3.rcp | 0.0214072 | 30 | 69 | 0 | 0.0138073 | 30 | 69 | 0 |  
j90_24_4.rcp | 0.0220699 | 32 | 81 | 0 | 0.0209678 | 32 | 81 | 1 |  
j90_24_5.rcp | 0.0209307 | 38 | 85 | 0 | 0.0179075 | 38 | 85 | 0 |  
j90_24_6.rcp | 0.0265724 | 37 | 79 | 1 | 0.0226478 | 37 | 79 | 2 |  
j90_24_7.rcp | 0.0230815 | 30 | 87 | 0 | 0.0211817 | 30 | 87 | 0 |  
j90_24_8.rcp | 0.0213102 | 28 | 88 | 1 | 0.0227611 | 28 | 88 | 1 |  
j90_24_9.rcp | 0.0282303 | 30 | 80 | 3 | 0.0162956 | 30 | 80 | 4 |  
j90_24_10.rcp | 0.0242823 | 33 | 89 | 0 | 0.0267874 | 33 | 89 | 0 |  
AVERAGE |1.4504766 | 1150.3309 | 378.46478 | 1.3735075 | 1000.993 | 590.5 |  
TIME RATIO  = 105.6038362020-05-22
 09:49:43.412880700
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_27_1.rcp | 0.38345972 | 41 | 96 | 13 | 0.4477148 | 41 | 96 | 48 |  
AVERAGE |0.38345972 | 41.0 | 13.0 | 0.4477148 | 41.0 | 48.0 |  
TIME RATIO  = 85.648212020-05-22
 09:50:22.772014400
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_27_1.rcp | 0.4302082 | 41 | 96 | 13 | 0.4225044 | 41 | 96 | 48 |  
AVERAGE |0.4302082 | 41.0 | 13.0 | 0.4225044 | 41.0 | 48.0 |  
TIME RATIO  = 101.8233642020-05-22
 09:51:43.779094700
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_27_4.rcp | 0.26539698 | 43 | 79 | 5 | 0.2947781 | 43 | 79 | 17 |  
j90_27_5.rcp | 0.1822352 | 34 | 99 | 3 | 0.2001263 | 34 | 99 | 10 |  
AVERAGE |0.2238161 | 38.5 | 4.0 | 0.2474522 | 38.5 | 13.5 |  
TIME RATIO  = 90.448212020-05-22
 09:51:50.976569100
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_27_4.rcp | 0.3191588 | 43 | 79 | 5 | 0.3220329 | 43 | 79 | 17 |  
j90_27_5.rcp | 0.1713684 | 34 | 99 | 3 | 0.22934861 | 34 | 99 | 10 |  
AVERAGE |0.2452636 | 38.5 | 4.0 | 0.27569076 | 38.5 | 13.5 |  
TIME RATIO  = 88.96332020-05-22
 09:51:56.640647700
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_27_4.rcp | 0.31358 | 43 | 79 | 5 | 0.33923092 | 43 | 79 | 17 |  
j90_27_5.rcp | 0.15338461 | 34 | 99 | 3 | 0.15685791 | 34 | 99 | 10 |  
